n,time,memory,collisions
30901,3.26,30968,0
30951,3.20,31016,0
31001,3.23,31140,0
31051,3.20,31260,0
31101,3.37,32536,0
31151,3.27,32440,0
31201,3.23,32544,0
31251,3.23,32532,0
31301,3.36,32548,0
31351,3.42,32544,0
31401,3.37,32496,0
31451,3.34,32536,0
31501,3.29,32468,0
31551,3.24,32492,0
31601,3.38,32288,0
31651,3.32,32540,0
31701,3.40,32536,0
31751,3.41,32472,0
31801,3.39,32404,0
31851,3.38,32548,0
31901,3.43,32420,0
31951,3.37,32584,0
32001,3.47,32548,0
32051,3.55,32544,0
32101,3.55,32416,0
32151,3.43,32452,0
32201,3.57,32512,0
32251,3.38,32448,0
32301,3.51,32480,0
32351,3.46,32488,0
32401,3.48,32540,0
32451,3.45,32544,0
32501,3.54,32540,0
32551,3.42,32544,0
32601,3.52,32528,0
32651,3.51,32536,0
32701,3.51,32588,0
32751,3.54,32472,0
32801,3.57,32532,0
32851,3.57,32532,0
32901,3.52,32540,0
32951,3.63,32436,0
33001,3.56,32308,0
33051,3.56,32452,0
33101,3.58,32540,0
33151,3.63,32468,0
33201,3.72,32544,0
33251,3.66,32480,0
33301,3.72,32544,0
33351,3.82,32400,0
33401,3.84,32544,0
33451,3.76,32552,0
33501,3.68,32564,0
33551,3.76,32464,0
33601,3.63,32544,0
33651,3.66,32416,0
33701,3.65,32548,0
33751,3.92,32440,0
33801,3.82,32548,0
33851,3.87,32344,0
33901,3.71,32440,0
33951,3.74,32388,0
34001,3.77,32696,0
34051,3.76,32620,0
34101,3.87,32772,0
34151,3.79,32948,0
34201,3.78,33096,0
34251,3.82,33052,0
34301,3.94,33224,0
34351,3.81,33360,0
34401,4.00,33380,0
34451,3.81,33524,0
34501,3.84,33500,0
34551,3.82,33640,0
34601,4.11,33868,0
34651,4.11,33812,0
34701,4.19,34004,0
34751,4.06,33988,0
34801,3.95,34104,0
34851,3.95,34208,0
34901,4.01,34460,0
34951,4.16,34512,0
35001,4.22,34648,0
35051,4.13,34640,0
35101,3.97,34768,0
35151,3.98,34788,0
35201,3.93,35016,0
35251,4.07,35032,0
35301,4.02,35156,0
35351,4.07,35244,0
35401,3.98,35416,0
35451,4.05,36820,0
35501,4.09,36816,0
35551,4.11,36704,0
35601,4.09,36824,0
35651,4.04,36788,0
35701,4.04,36692,0
