n,time,memory,collisions
31751,3.47,21384,0
31801,3.43,21492,0
31851,3.42,21432,0
31901,3.34,21472,0
31951,3.45,21492,0
32001,3.52,21172,0
32051,3.38,21260,0
32101,3.50,21336,0
32151,3.45,21300,0
32201,3.41,21492,0
32251,3.40,21444,0
32301,3.58,21344,0
32351,3.57,21240,0
32401,3.51,21356,0
32451,3.49,21504,0
32501,3.53,21352,0
32551,3.53,21112,0
32601,3.59,21316,0
32651,3.66,21636,0
32701,3.66,21220,0
32751,3.55,21132,0
32801,3.66,21448,0
32851,3.79,21004,0
32901,3.63,21328,0
32951,3.63,21240,0
33001,3.62,21384,0
33051,3.63,21212,0
33101,3.64,21252,0
33151,3.74,21412,0
33201,3.74,21220,0
33251,3.72,21304,0
33301,3.69,20992,0
33351,3.74,22108,0
33401,3.70,22300,0
33451,3.74,21996,0
33501,3.79,21960,0
33551,3.90,22056,0
33601,3.78,21816,0
33651,3.81,21916,0
33701,3.83,21776,0
33751,3.88,21696,0
33801,3.81,21960,0
33851,3.72,21980,0
33901,3.87,21868,0
33951,3.81,22208,0
34001,3.87,21704,0
34051,3.82,22100,0
34101,3.88,21900,0
34151,3.88,21684,0
34201,3.90,21840,0
34251,3.91,21864,0
34301,3.83,21972,0
34351,4.01,21956,0
34401,4.00,21964,0
34451,3.98,22108,0
34501,4.00,22160,0
34551,3.99,22176,0
34601,4.06,21904,0
34651,4.15,22092,0
34701,3.96,21704,0
34751,3.94,22068,0
34801,4.07,21808,0
34851,4.20,21948,0
34901,4.11,22080,0
34951,4.16,22024,0
35001,4.15,21992,0
35051,4.16,21740,0
35101,4.23,22176,0
35151,4.01,22196,0
35201,4.14,21880,0
35251,4.18,21980,0
35301,4.13,21992,0
35351,4.30,21736,0
35401,4.06,22044,0
35451,4.25,21988,0
35501,4.18,22116,0
35551,4.26,22028,0
35601,4.27,22032,0
35651,4.31,21956,0
35701,4.14,22068,0
35751,4.38,22040,0
35801,4.25,22060,0
35851,4.22,22112,0
35901,4.26,22112,0
35951,4.20,21888,0
36001,4.23,22096,0
36051,4.26,22228,0
36101,4.27,22044,0
36151,4.38,21784,0
36201,4.33,21912,0
36251,4.39,21868,0
36301,4.32,22728,0
36351,4.33,22624,0
36401,4.48,22584,0
36451,4.34,22792,0
36501,4.42,22564,0
36551,4.42,22684,0
36601,4.38,22584,0
36651,4.42,22128,0
36701,4.60,22736,0
36751,4.66,22556,0
36801,4.43,22388,0
36851,4.55,22212,0
36901,4.61,23148,0
36951,4.52,22336,0
37001,4.60,22492,0
37051,4.60,22556,0
37101,4.56,22856,0
37151,4.56,22600,0
37201,4.60,22820,0
37251,4.63,22668,0
37301,4.60,22260,0
37351,4.61,22552,0
37401,4.59,22484,0
37451,4.64,22436,0
37501,4.69,22540,0
37551,4.70,22084,0
37601,4.77,22720,0
37651,4.77,22368,0
37701,4.70,22776,0
37751,4.71,22780,0
37801,4.79,22400,0
37851,4.83,22668,0
37901,4.71,22324,0
37951,4.76,22424,0
38001,4.84,21852,0
38051,4.71,22704,0
38101,4.81,22736,0
38151,4.75,22680,0
38201,4.65,22448,0
38251,4.59,22832,0
38301,4.73,22640,0
38351,4.83,22748,0
38401,4.80,22724,0
38451,4.71,22688,0
38501,4.82,22672,0
38551,4.77,22692,0
38601,5.01,22968,0
38651,4.96,22776,0
38701,4.89,22544,0
38751,4.84,22688,0
38801,5.07,22904,0
38851,4.95,22900,0
38901,4.89,22968,0
38951,4.92,22828,0
39001,5.05,22880,0
39051,5.11,22424,0
39101,5.13,22744,0
39151,5.17,22684,0
39201,5.02,22780,0
39251,5.14,22616,0
39301,5.17,22420,0
39351,5.15,22628,0
39401,5.26,23180,0
39451,5.34,23192,0
39501,5.24,23228,0
39551,5.18,22988,0
39601,5.32,23008,0
39651,5.40,23288,0
39701,5.21,23116,0
39751,5.43,23176,0
39801,5.51,23008,0
39851,5.39,23316,0
39901,5.29,23380,0
39951,5.38,22828,0
