n,time,memory,collisions
33601,3.41,22156,0
33651,3.42,22160,0
33701,3.33,21964,0
33751,3.36,22080,0
33801,3.40,22040,0
33851,3.44,22096,0
33901,3.53,22088,0
33951,3.46,22080,0
34001,3.54,21988,0
34051,3.66,22156,0
34101,3.51,22044,0
34151,3.47,22004,0
34201,3.57,22156,0
34251,3.47,22040,0
34301,3.58,21960,0
34351,3.48,21996,0
34401,3.57,22156,0
34451,3.55,22160,0
34501,3.56,22088,0
34551,3.62,22036,0
34601,3.53,22136,0
34651,6.22,21968,0
34701,3.73,21972,0
34751,3.61,21984,0
34801,3.48,21984,0
34851,3.62,22160,0
34901,3.48,22164,0
34951,3.57,22036,0
35001,3.53,22288,0
35051,3.70,22032,0
35101,3.66,22120,0
35151,3.66,22172,0
35201,3.78,22160,0
35251,3.79,22044,0
35301,3.75,22072,0
35351,3.74,22172,0
35401,3.70,22112,0
35451,3.71,22040,0
35501,3.74,21724,0
35551,3.71,22016,0
35601,3.70,21892,0
35651,3.77,22040,0
35701,3.67,21980,0
35751,3.77,22168,0
35801,3.73,22176,0
35851,3.82,22032,0
35901,3.72,22104,0
35951,3.69,21940,0
36001,3.85,22032,0
36051,3.68,22136,0
36101,3.89,21968,0
36151,3.90,22028,0
36201,3.92,22032,0
36251,4.10,22156,0
36301,4.22,22864,0
36351,3.98,22528,0
36401,4.03,22644,0
36451,3.91,22640,0
36501,4.06,22780,0
36551,4.03,22772,0
36601,3.90,22776,0
36651,4.12,22648,0
36701,4.11,22768,0
36751,4.28,22640,0
36801,4.10,22728,0
36851,3.98,22732,0
36901,4.28,22652,0
36951,4.28,22648,0
37001,4.23,22772,0
37051,4.24,22764,0
37101,4.05,22744,0
37151,4.20,22664,0
37201,4.12,22612,0
37251,4.07,22784,0
37301,4.20,22788,0
37351,4.20,22732,0
37401,4.08,22772,0
37451,4.14,22780,0
37501,4.17,22644,0
37551,4.29,22772,0
37601,4.20,22712,0
37651,4.35,22700,0
37701,4.20,22740,0
37751,4.37,22760,0
37801,4.40,22648,0
37851,4.38,22684,0
37901,4.24,22492,0
37951,4.17,22700,0
38001,4.37,22832,0
38051,4.18,22764,0
38101,4.38,22776,0
38151,4.24,22516,0
38201,4.36,22724,0
38251,4.38,22712,0
38301,4.38,22768,0
38351,4.22,22676,0
38401,4.32,22684,0
38451,4.42,22644,0
38501,4.42,22768,0
38551,4.45,22768,0
38601,4.27,22780,0
38651,4.32,22648,0
38701,4.31,22548,0
38751,4.29,22780,0
38801,4.58,22632,0
38851,4.50,22776,0
38901,4.70,22700,0
38951,4.68,22772,0
39001,4.73,22608,0
39051,4.58,22780,0
39101,4.70,22644,0
39151,4.49,22660,0
39201,4.52,22772,0
39251,4.87,22568,0
39301,4.70,22592,0
39351,4.65,22776,0
39401,4.62,23108,0
39451,4.50,23112,0
39501,4.61,23300,0
39551,4.66,23232,0
39601,4.48,23184,0
39651,4.61,23248,0
39701,4.68,23312,0
39751,4.72,23104,0
39801,4.78,23204,0
39851,4.69,23004,0
39901,4.87,22992,0
39951,4.83,23240,0
